Name,Estimate,StandardError
k_e_P,0.30343984586528,0.0700496837220899
k_p1,3.68610798819131,0.18076870681788
k_p2,40.087372464241,29.5680361572002
k_ent,0.874830743439893,0.05344411082366
k_stor,0.0307914365782227,0.0142478139919017
k_sliv,0.119789330711851,0.0219783015897846
