Name,Estimate,StandardError
k_e_P,0.296297459064607,0.0608478876900727
k_p1,3.735626414632,0.164632638144781
k_p2,37.1812621057293,22.5725076778151
k_stor,0.0381828531346202,0.0124623086753994
k_sliv,0.110040264770045,0.0187895081942112
k_ent_gf,1.36047378258676,0.0948482269061179
k_ent_omm,0.745193947529275,0.0687955300141714
k_ent_spf,0.590073961557126,0.065158040620828
